date,realtime,autoencoder,lower_limit,upper_limit,is_anomaly
2023-08-14 04:50:00,56.619449615478516,57.26896588348774,52.99231724695371,61.545614520021765,False
2023-08-14 04:55:00,58.81391906738281,56.315490301215526,52.03910534921487,60.59187525321618,False
2023-08-14 05:00:00,53.803077697753906,56.521521454292746,52.339406354021335,60.703636554564156,False
2023-08-14 05:05:00,59.26906204223633,56.77593699514078,52.65742109891717,60.894452891364395,False
2023-08-14 05:10:00,54.447364807128906,56.66686015035274,52.55992684712887,60.77379345357661,False
2023-08-14 05:15:00,54.588951110839844,56.21681012810536,52.01249230673885,60.42112794947187,False
2023-08-14 05:20:00,56.761016845703125,55.97704848333119,51.7604447419743,60.19365222468808,False
2023-08-14 05:25:00,58.78097152709961,56.15267961707865,51.8184642307955,60.486895003361795,False
2023-08-14 05:30:00,59.728599548339844,55.972781230138025,51.63262652155422,60.31293593872183,False
2023-08-14 05:35:00,57.68717575073242,56.50268965249134,52.24310918781286,60.76227011716982,False
2023-08-14 05:40:00,55.96824645996094,56.2280496745994,51.849551864244425,60.60654748495437,False
2023-08-14 05:45:00,57.092323303222656,56.66276065158486,52.381026492621004,60.94449481054872,False
2023-08-14 05:50:00,55.66660690307617,57.094220474871605,52.74940613748519,61.43903481225802,False
2023-08-14 05:55:00,56.74370574951172,56.80761614196334,52.4659404478725,61.149291836054175,False
2023-08-14 06:00:00,59.76642990112305,56.5805523219617,52.2259966682982,60.93510797562519,False
2023-08-14 06:05:00,55.46549987792969,56.88014257963375,52.57606410201427,61.184221057253225,False
2023-08-14 06:10:00,58.36750030517578,56.569738999347116,52.375369748552146,60.76410825014209,False
2023-08-14 06:15:00,55.72998046875,57.004055662262274,52.80009659451692,61.208014730007626,False
2023-08-14 06:20:00,55.21159362792969,57.28528228061871,53.01645548672,61.55410907451742,False
2023-08-14 06:25:00,58.39663314819336,56.5953201816397,52.103807872101896,61.0868324911775,False
2023-08-14 06:30:00,55.833030700683594,56.824403892560994,52.430589001511294,61.218218783610695,False
2023-08-14 06:35:00,58.61671447753906,56.27525750212115,51.846960908888555,60.703554095353745,False
2023-08-14 06:40:00,54.43954086303711,57.08712738015035,52.55281495846361,61.62143980183709,False
2023-08-14 06:45:00,61.507118225097656,57.082301705296935,52.45375618289543,61.71084722769844,False
2023-08-14 06:50:00,60.219581604003906,56.8464066176838,52.30618943482212,61.38662380054547,False
2023-08-14 06:55:00,58.46399688720703,57.60627900583674,53.26503221111671,61.94752580055677,False
2023-08-14 07:00:00,61.93716812133789,57.392987459467406,52.9913698837436,61.79460503519121,True
2023-08-14 07:05:00,57.00672912597656,58.129887064299155,53.918970321799904,62.340803806798405,False
2023-08-14 07:10:00,61.712650299072266,57.894271871297775,53.65226534560362,62.13627839699193,False
2023-08-14 07:15:00,59.663665771484375,58.42764615478,54.140917637180856,62.714374672379144,False
2023-08-14 07:20:00,58.254966735839844,58.96133269853755,54.6984935745919,63.22417182248319,False
2023-08-14 07:25:00,62.225040435791016,58.57784289135699,54.32626546884211,62.829420313871864,False
2023-08-14 07:30:00,56.72270965576172,59.21680445406869,54.925082770554745,63.50852613758264,False
2023-08-14 07:35:00,62.58134841918945,59.58151488270575,55.249482899782244,63.91354686562925,False
2023-08-14 07:40:00,61.23126983642578,59.61510360367915,55.262036909299766,63.96817029805854,False
2023-08-14 07:45:00,56.53047180175781,59.74239958193277,55.31191518512886,64.17288397873669,False
2023-08-14 07:50:00,62.653263092041016,59.577707586618864,55.34552924047963,63.8098859327581,False
2023-08-14 07:55:00,60.91496658325195,59.81130197699175,55.61433971045476,64.00826424352874,False
2023-08-14 08:00:00,61.34095764160156,59.745649823922655,55.406222711300586,64.08507693654472,False
2023-08-14 08:05:00,58.28087615966797,59.668183747794686,55.45795318402385,63.87841431156552,False
2023-08-14 08:10:00,62.61918258666992,59.771097896725614,55.575811015552134,63.966384777899094,False
2023-08-14 08:15:00,61.66501998901367,59.39595204878528,55.201308967346115,63.59059513022445,False
2023-08-14 08:20:00,57.83033752441406,59.11065920903337,54.9161743918079,63.305144026258844,False
2023-08-14 08:25:00,62.45579528808594,59.757165162338694,55.35895871252041,64.15537161215698,False
2023-08-14 08:30:00,63.251953125,59.551180962266386,55.14443174095109,63.95793018358168,False
2023-08-14 08:35:00,57.546207427978516,59.448716741644574,55.032510236222954,63.864923247066194,False
2023-08-14 08:40:00,54.82013702392578,59.451223521549444,55.02443848407575,63.87800855902314,True
2023-08-14 08:45:00,54.83459861911073,59.453730301454314,55.01636673192855,63.89109387098007,True
2023-08-14 08:50:00,54.849060214295676,59.456237081359184,55.00829497978135,63.904179182937014,True
2023-08-14 08:55:00,54.86352180948063,59.45874386126405,55.000223227634145,63.917264494893956,True
2023-08-14 09:00:00,54.87798340466558,59.46125064116892,54.99215147548694,63.9303498068509,True
2023-08-14 09:05:00,54.892444999850525,59.46375742107379,54.98407972333974,63.943435118807834,True
2023-08-14 09:10:00,54.90690659503547,59.46626420097866,54.97600797119254,63.956520430764776,True
2023-08-14 09:15:00,54.92136819022043,59.46877098088353,54.967936219045335,63.96960574272172,True
2023-08-14 09:20:00,54.935829785405375,59.4712777607884,54.959864466898125,63.98269105467866,True
2023-08-14 09:25:00,54.95029138059032,59.47378454069326,54.95179271475092,63.995776366635596,True
2023-08-14 09:30:00,54.96475297577527,59.47629132059813,54.94372096260372,64.00886167859254,False
2023-08-14 09:35:00,54.97921457096022,59.478798100503,54.93564921045652,64.02194699054948,False
2023-08-14 09:40:00,54.99367616614517,59.48130488040787,54.927577458309315,64.03503230250642,False
2023-08-14 09:45:00,55.00813776133012,59.48381166031274,54.91950570616211,64.04811761446337,False
2023-08-14 09:50:00,55.022599356515066,59.48631844021761,54.91143395401491,64.06120292642031,False
2023-08-14 09:55:00,55.03706095170001,59.48882522012247,54.90336220186771,64.07428823837724,False
2023-08-14 10:00:00,55.05152254688497,59.49133200002734,54.895290449720505,64.08737355033418,False
2023-08-14 10:05:00,55.065984142069915,59.49383877993221,54.8872186975733,64.10045886229112,False
2023-08-14 10:10:00,55.08044573725486,59.49634555983708,54.8791469454261,64.11354417424806,False
2023-08-14 10:15:00,55.09490733243981,59.49885233974195,54.8710751932789,64.126629486205,False
2023-08-14 10:20:00,55.10936892762476,59.50135911964682,54.863003441131696,64.13971479816195,False
2023-08-14 10:25:00,55.12383052280971,59.503865899551684,54.85493168898449,64.15280011011889,False
2023-08-14 10:30:00,55.13829211799466,59.506372679456554,54.84685993683729,64.16588542207583,False
2023-08-14 10:35:00,55.15275371317961,59.508879459361424,54.83878818469009,64.17897073403276,False
2023-08-14 10:40:00,55.167215308364554,59.511386239266294,54.830716432542886,64.1920560459897,False
2023-08-14 10:45:00,55.18167690354951,59.513893019171164,54.822644680395676,64.20514135794664,False
2023-08-14 10:50:00,55.196138498734456,59.516399799076034,54.814572928248474,64.21822666990359,False
2023-08-14 10:55:00,55.2106000939194,59.5189065789809,54.80650117610127,64.23131198186053,False
2023-08-14 11:00:00,55.22506168910435,59.521413358885766,54.79842942395407,64.24439729381747,False
2023-08-14 11:05:00,55.239523284289305,59.523920138790636,54.790357671806866,64.25748260577441,False
2023-08-14 11:10:00,55.25398487947425,59.526426918695506,54.782285919659664,64.27056791773134,False
2023-08-14 11:15:00,55.2684464746592,59.528933698600376,54.77421416751246,64.28365322968828,False
2023-08-14 11:20:00,55.28290806984415,59.531440478505246,54.76614241536526,64.29673854164523,False
2023-08-14 11:25:00,55.297369665029095,59.533947258410116,54.75807066321806,64.30982385360217,False
2023-08-14 11:30:00,55.31183126021405,59.53645403831498,54.749998911070854,64.32290916555911,False
2023-08-14 11:35:00,55.326292855399,59.53896081821985,54.74192715892365,64.33599447751605,False
2023-08-14 11:40:00,55.340754450583944,59.54146759812472,54.73385540677645,64.349079789473,False
2023-08-14 11:45:00,55.35521604576889,59.54397437802959,54.72578365462925,64.36216510142994,False
2023-08-14 11:50:00,55.369677640953846,59.54648115793446,54.717711902482044,64.37525041338687,False
2023-08-14 11:55:00,55.38413923613879,59.54898793783933,54.70964015033484,64.38833572534381,False
2023-08-14 12:00:00,55.39860083132374,59.55149471774419,54.70156839818764,64.40142103730075,False
2023-08-14 12:05:00,55.41306242650869,59.55400149764906,54.69349664604043,64.41450634925769,False
2023-08-14 12:10:00,55.427524021693635,59.55650827755393,54.68542489389323,64.42759166121463,False
2023-08-14 12:15:00,55.44198561687859,59.5590150574588,54.677353141746025,64.44067697317158,False
2023-08-14 12:20:00,55.45644721206354,59.56152183736367,54.66928138959882,64.45376228512852,False
2023-08-14 12:25:00,55.470908807248485,59.56402861726854,54.66120963745162,64.46684759708546,False
2023-08-14 12:30:00,55.48537040243343,59.5665353971734,54.65313788530442,64.47993290904239,False
2023-08-14 12:35:00,55.49983199761839,59.56904217707827,54.645066133157215,64.49301822099933,False
2023-08-14 12:40:00,55.514293592803334,59.57154895698314,54.63699438101001,64.50610353295627,False
2023-08-14 12:45:00,55.52875518798828,59.57405573688801,54.62892262886281,64.51918884491322,False
2023-08-14 12:50:00,60.271488189697266,59.0520992389767,54.25908933417143,63.845109143781976,False
2023-08-14 12:55:00,55.93976593017578,58.9550450985703,54.08233739516585,63.82775280197475,False
2023-08-14 13:00:00,62.606597900390625,59.29110781225475,54.533591353173385,64.04862427133612,False
2023-08-14 13:05:00,56.637664794921875,59.13213177546975,54.36520525697567,63.89905829396383,False
2023-08-14 13:10:00,61.96261215209961,59.597787517812726,54.753665568555476,64.44190946706998,False
2023-08-14 13:15:00,58.484249114990234,59.2282473116325,54.468422267726275,63.988072355538726,False
2023-08-14 13:20:00,63.070560455322266,59.2052877480894,54.492107735603945,63.91846776057485,False
2023-08-14 13:25:00,56.38840103149414,60.11078100618617,55.2605539683324,64.96100804403994,False
2023-08-14 13:30:00,55.503379821777344,59.95715122999827,55.06730759211959,64.84699486787694,False
2023-08-14 13:35:00,59.567466735839844,59.461781529222414,54.77408143032655,64.14948162811828,False
2023-08-14 13:40:00,61.697052001953125,59.91907781327501,55.25091972356127,64.58723590298875,False
2023-08-14 13:45:00,57.16838455200195,59.08723695325749,54.281731899365745,63.89274200714923,False
2023-08-14 13:50:00,59.574195861816406,59.87806367971069,55.04347779446986,64.71264956495152,False
2023-08-14 13:55:00,61.77324295043945,60.39309119049071,55.56366515689867,65.22251722408274,False
2023-08-14 14:00:00,63.64733123779297,59.362017334309726,54.519862499924415,64.20417216869504,False
2023-08-14 14:05:00,56.96723556518555,59.362017334309726,54.519862499924415,64.20417216869504,False
2023-08-14 14:10:00,56.96723556518555,59.362017334309726,54.519862499924415,64.20417216869504,False
