system,equipment,tagname,anomaly_count,h1_alarm_count,l1_alarm_count
CLOSE COOLING SYSTEM #1,CLOSED COOLING WATER PIPE #1,OPC.AW1002.1RAI.AI230104.PNT,0.0,36,0
CLOSE COOLING SYSTEM #1,CLOSED COOLING WATER PIPE #1,OPC.AW1002.1RAI.AI230105.PNT,0.0,36,0
CLOSE COOLING SYSTEM #1,CLOSED COOLING WATER PIPE #1,OPC.AW1002.1RAI.AI230106.PNT,0.0,36,0
LUBRICATION SUPPLY SYSTEM #1,OIL COOLER #1,OPC.AW1002.1RAI.AI230107.PNT,0.0,36,0
CONDENSATE SYSTEM #1,AIR REMOVAL #1 - VACUUM PUMP A ,OPC.AW1002.1RAI.AI230201.PNT,0.0,36,0
CLOSE COOLING SYSTEM #1,CWHE #1B,OPC.AW1002.1RAI.AI230202.PNT,0.0,36,0
CLOSE COOLING SYSTEM #1,CLOSED COOLING WATER PIPE #1,OPC.AW1002.1RAI.AI230203.PNT,0.0,36,0
CLOSE COOLING SYSTEM #1,CLOSED COOLING WATER PIPE #1,OPC.AW1002.1RAI.AI230204.PNT,0.0,36,0
FEEDWATER SYSTEM #1,T-BFP #1A,OPC.AW1002.1RAI.AI230205.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,BY PASS HYDRAULIC STATION #1,OPC.AW1002.1RAI.AI230502.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DRAIN FLASH TANK 1 #1,OPC.AW1002.1RAI.AI230601.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DRAIN FLASH TANK 1 #1,OPC.AW1002.1RAI.AI230602.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DRAIN FLASH TANK 1 #1,OPC.AW1002.1RAI.AI230603.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DRAIN FLASH TANK 1 #1,OPC.AW1002.1RAI.AI230604.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,LP BYPASS VALVE #1,OPC.AW1002.1RAI.AI230605.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,HP BYPASS VALVE #1,OPC.AW1002.1RAI.AI230606.PNT,17.0,36,0
HYDRAULIC SYSTEM #1,HP BYPASS VALVE #1,OPC.AW1002.1RAI.AI230607.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DRAIN FLASH TANK 1 #1,OPC.AW1002.1RAI.AI230701.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DRAIN FLASH TANK 1 #1,OPC.AW1002.1RAI.AI230702.PNT,0.0,36,0
CONDENSATE SYSTEM #1,DRAIN FLASH TANK 1 #1,OPC.AW1002.1RAI.AI230703.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,LP BYPASS VALVE #1,OPC.AW1002.1RAI.AI230704.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,LP BYPASS VALVE #1,OPC.AW1002.1RAI.AI230705.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,HP BYPASS VALVE #1,OPC.AW1002.1RAI.AI230706.PNT,0.0,36,0
CLOSE COOLING SYSTEM #1,CWHE #1A,OPC.AW1002.1RAI.AI231101.PNT,0.0,36,0
CLOSE COOLING SYSTEM #1,CLOSED COOLING WATER PIPE #1,OPC.AW1002.1RAI.AI231102.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR STATOR COOLING #1A,OPC.AW1002.1RAI.AI231103.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231105.PNT,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1RAI.AI231106.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,LP BYPASS VALVE #1,OPC.AW1002.1RAI.AI231107.PNT,0.0,36,0
CLOSE COOLING SYSTEM #1,CWHE #1B,OPC.AW1002.1RAI.AI231201.PNT,0.0,36,0
CLOSE COOLING SYSTEM #1,CLOSED COOLING WATER PIPE #1,OPC.AW1002.1RAI.AI231202.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR STATOR COOLING #1A,OPC.AW1002.1RAI.AI231203.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR SEAL OIL  - H2 SIDE #1A,OPC.AW1002.1RAI.AI231204.PNT,0.0,36,0
LUBRICATION SUPPLY SYSTEM #1,JACKING OIL A #1,OPC.AW1002.1RAI.AI231205.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,LP BYPASS VALVE #1,OPC.AW1002.1RAI.AI231206.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,HP BYPASS VALVE #1,OPC.AW1002.1RAI.AI231207.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,LP BYPASS VALVE #1,OPC.AW1002.1RAI.AI231301.PNT,17.0,36,0
HYDRAULIC SYSTEM #1,HP BYPASS VALVE #1,OPC.AW1002.1RAI.AI231302.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,HP BYPASS VALVE #1,OPC.AW1002.1RAI.AI231303.PNT,0.0,36,0
CLOSE COOLING SYSTEM #1,CW EXPANSION TANK #1,OPC.AW1002.1RAI.AI231401.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231404.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231405.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231406.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231407.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231502.PNT,0.0,36,36
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231503.PNT,0.0,0,36
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231504.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231505.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231506.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR H2 SYSTEM #1,OPC.AW1002.1RAI.AI231507.PNT,1.0,36,0
FEEDWATER SYSTEM #1,T-BFP #1A,OPC.AW1002.1RAI.AI231706.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,LP BYPASS VALVE #1,OPC.AW1002.1RAI.AI232205.PNT,0.0,0,36
HYDRAULIC SYSTEM #1,HP BYPASS VALVE #1,OPC.AW1002.1RAI.AI232206.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,BY PASS HYDRAULIC STATION #1,OPC.AW1002.1RAI.AI232207.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,HP BYPASS VALVE #1,OPC.AW1002.1RAI.AI232304.PNT,0.0,0,36
HYDRAULIC SYSTEM #1,LP BYPASS VALVE #1,OPC.AW1002.1RAI.AI232305.PNT,0.0,36,0
HYDRAULIC SYSTEM #1,BY PASS HYDRAULIC STATION #1,OPC.AW1002.1RAI.AI232306.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR STATOR COOLING #1A,OPC.AW1002.1R_FLOW.GENAIN.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242101.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242102.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242103.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242104.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242105.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242106.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242201.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242202.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242205.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242302.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242303.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242304.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242401.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242405.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242406.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242501.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242502.PNT,0.0,36,0
GENERATOR SYSTEM #1,GENERATOR TRANSFORMER #1,OPC.AW1002.1SAI.AI242503.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,TRANSFORMER UAT #1,OPC.AW1002.1SAI.AI242504.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,TRANSFORMER UAT #1,OPC.AW1002.1SAI.AI242505.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,TRANSFORMER UAT #1,OPC.AW1002.1SAI.AI242506.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,TRANSFORMER UAT #1,OPC.AW1002.1SAI.AI242507.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,TRANSFORMER UAT #1,OPC.AW1002.1SAI.AI254601.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,TRANSFORMER UAT #1,OPC.AW1002.1SAI.AI254602.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,TRANSFORMER UAT #1,OPC.AW1002.1SAI.AI254603.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,MEDIUM VOLTAGE SYSTEM #1,OPC.AW1002.1SAI.AI254604.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,MEDIUM VOLTAGE SYSTEM #1,OPC.AW1002.1SAI.AI254605.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,MEDIUM VOLTAGE SYSTEM #1,OPC.AW1002.1SAI.AI254606.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,MEDIUM VOLTAGE SYSTEM #1,OPC.AW1002.1SAI.AI254607.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,MEDIUM VOLTAGE SYSTEM #1,OPC.AW1002.1SAI.AI254702.PNT,0.0,0,36
ELECTRICAL SYSTEM #1,MEDIUM VOLTAGE SYSTEM #1,OPC.AW1002.1SAI.AI254703.PNT,0.0,0,36
ELECTRICAL SYSTEM #1,LOW VOLTAGE SYSTEM #1,OPC.AW1002.1SAI.AI255102.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,LOW VOLTAGE SYSTEM #1,OPC.AW1002.1SAI.AI255104.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,LOW VOLTAGE SYSTEM #1,OPC.AW1002.1TAI.AI261403.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,LOW VOLTAGE SYSTEM #1,OPC.AW1002.1TAI.AI261404.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,LOW VOLTAGE EMERGENCY SYSTEM #1,OPC.AW1002.1TAI.AI261501.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,LOW VOLTAGE EMERGENCY SYSTEM #1,OPC.AW1002.1TAI.AI261502.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,LOW VOLTAGE EMERGENCY SYSTEM #1,OPC.AW1002.1TAI.AI261504.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,LOW VOLTAGE EMERGENCY SYSTEM #1,OPC.AW1002.1TAI.AI261505.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,LOW VOLTAGE EMERGENCY SYSTEM #1,OPC.AW1002.1TAI.AI261506.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,LOW VOLTAGE EMERGENCY SYSTEM #1,OPC.AW1002.1TAI.AI261507.PNT,0.0,0,36
ELECTRICAL SYSTEM #1,LOW VOLTAGE SYSTEM #1,OPC.AW1002.1TAI.AI261606.PNT,0.0,36,0
ELECTRICAL SYSTEM #1,LOW VOLTAGE SYSTEM #1,OPC.AW1002.1TAI.AI261704.PNT,0.0,36,0
TURBINE VALVE #1,FLUID CONTROL SYSTEM #1 - HP CONTROL VALVE NO.1 (CV1),OPC.AW1002.1VALVE.1AD10605AOUT.OUT,0.0,36,0
TURBINE VALVE #1,FLUID CONTROL SYSTEM #1 - HP CONTROL VALVE NO.1 (CV1),OPC.AW1002.1VALVE.1AD106AIN.PNT_4,0.0,36,0
TURBINE VALVE #1,FLUID CONTROL SYSTEM #1 - HP CONTROL VALVE NO.2 (CV2),OPC.AW1002.1VALVE.1AD10705AOUT.OUT,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1VALVE.1AD107AIN.PNT_2,0.0,36,0
TURBINE VALVE #1,FLUID CONTROL SYSTEM #1 - HP CONTROL VALVE NO.2 (CV2),OPC.AW1002.1VALVE.1AD107AIN.PNT_4,0.0,36,0
TURBINE VALVE #1,FLUID CONTROL SYSTEM #1 - HP CONTROL VALVE NO.3 (CV3),OPC.AW1002.1VALVE.1AD10805AOUT.OUT,13.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1VALVE.1AD108AIN.PNT_2,0.0,36,0
TURBINE #1,IP TURBINE SYSTEM #1,OPC.AW1002.1VALVE.1AD108AIN.PNT_3,0.0,36,0
TURBINE VALVE #1,FLUID CONTROL SYSTEM #1 - HP CONTROL VALVE NO.3 (CV3),OPC.AW1002.1VALVE.1AD108AIN.PNT_4,15.0,36,0
TURBINE VALVE #1,FLUID CONTROL SYSTEM #1 - HP CONTROL VALVE NO.4 (CV4),OPC.AW1002.1VALVE.1AD11105AOUT.OUT,10.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1VALVE.1AD111AIN.PNT_1,0.0,36,0
LUBRICATION SUPPLY SYSTEM #1,LUBE OIL PIPE #1,OPC.AW1002.1VALVE.1AD111AIN.PNT_2,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1VALVE.1AD111AIN.PNT_3,0.0,36,0
TURBINE VALVE #1,FLUID CONTROL SYSTEM #1 - HP CONTROL VALVE NO.4 (CV4),OPC.AW1002.1VALVE.1AD111AIN.PNT_4,9.0,36,0
TURBINE VALVE #1,IP TURBINE #1 - REHEAT COMBINE VALVE NO.1 (RCV1-ICV1),OPC.AW1002.1VALVE.1AD11205AOUT.OUT,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1VALVE.1AD112AIN.PNT_1,0.0,36,0
HYDRAULIC SYSTEM #1,FLUID CONTROL SYSTEM #1,OPC.AW1002.1VALVE.1AD112AIN.PNT_2,0.0,36,0
TURBINE VALVE #1,IP TURBINE #1 - REHEAT COMBINE VALVE NO.1 (RCV1-ICV1),OPC.AW1002.1VALVE.1AD112AIN.PNT_4,0.0,36,0
TURBINE VALVE #1,IP TURBINE #1 - REHEAT COMBINE VALVE NO.2 (RCV2-ICV2),OPC.AW1002.1VALVE.1AD11305AOUT.OUT,0.0,36,0
TURBINE #1,HP TURBINE SYSTEM #1,OPC.AW1002.1VALVE.1AD113AIN.PNT_1,0.0,36,0
TURBINE VALVE #1,IP TURBINE #1 - REHEAT COMBINE VALVE NO.2 (RCV2-ICV2),OPC.AW1002.1VALVE.1AD113AIN.PNT_4,0.0,36,0
CONDENSATE SYSTEM #1,CONDENSER #1,OPC.AW1002.1VALVE.VACUUM.PNT,0.0,0,36
